date,aluminum,copper,zinc,tin,lead,steel,oil,gas,dxy,usdcny,eurusd,brlusd,msci_em,xlb,pick,fxi,alcoa,century_aluminum,hindalco,alum_pct,aluminum_usdton,copper_usdton,zinc_usdton,tin_usdton,lead_usdton
2020-09-15,13.19782543182373,1773.0,5.2683000564575195,40.529998779296875,9.329999923706055,93.05000305175781,40.29812240600586,1.187000036239624,38.423213958740234,3.062999963760376,170.575927734375,2.361999988555908,23.019237518310547,13.015003204345703,6.809100151062012,60.063934326171875,72.88001251220703,139.671875,3401.199951171875,-0.01921690706817647,1319.782543182373,39087.912599999996,526.830005645752,4052.9998779296875,932.9999923706055
2020-09-16,13.312755584716797,1774.25,5.2743000984191895,42.220001220703125,9.6899995803833,93.20999908447266,40.24452590942383,1.1844412088394165,38.307640075683594,3.058000087738037,177.37966918945312,2.2669999599456787,23.051145553588867,13.015003204345703,6.780300140380859,60.10919952392578,73.62075805664062,139.640625,3385.489990234375,0.008708264364213791,1331.2755584716797,39115.470349999996,527.430009841919,4222.0001220703125,968.9999580383301
2020-09-17,12.88176441192627,1758.75,5.236000061035156,43.29999923706055,9.350000381469727,92.97000122070312,40.08372116088867,1.1803449392318726,37.98759460449219,3.066499948501587,169.70736694335938,2.0420000553131104,22.939477920532227,13.015003204345703,6.753699779510498,60.55290985107422,73.76890563964844,139.640625,3357.010009765625,-0.03237430222825621,1288.176441192627,38773.75425,523.6000061035156,4329.999923706055,935.0000381469727
2020-09-18,12.757256507873535,1771.75,5.237800121307373,43.150001525878906,9.199999809265137,92.93000030517578,39.77105712890625,1.1848200559616089,38.067604064941406,3.1135001182556152,173.2298583984375,2.0480000972747803,22.86768913269043,13.015003204345703,6.764100074768066,59.51154327392578,72.94483184814453,139.609375,3319.469970703125,-0.009665438683031824,1275.7256507873535,39060.35485,523.7800121307373,4315.000152587891,919.9999809265137
2020-09-21,11.78034782409668,1758.5,5.389800071716309,41.439998626708984,7.989999771118164,93.54000091552734,39.40480041503906,1.1845533847808838,37.711997985839844,3.0295000076293945,161.31124877929688,1.8350000381469727,21.918527603149414,13.015003204345703,6.76800012588501,57.508182525634766,70.52342224121094,139.765625,3281.06005859375,-0.07657670622001889,1178.034782409668,38768.2427,538.9800071716309,4143.999862670898,798.9999771118164
2020-09-22,11.694153785705566,1761.25,5.412600040435791,41.720001220703125,7.960000038146973,93.98999786376953,39.10999298095703,1.176800012588501,37.41862869262695,3.059000015258789,157.74050903320312,1.8339999914169312,21.687217712402344,13.015003204345703,6.803699970245361,57.61735534667969,71.22056579589844,139.625,3315.570068359375,-0.007316765148037807,1169.4153785705566,38828.86975,541.2600040435791,4172.0001220703125,796.0000038146973
2020-09-23,11.148234367370605,1744.75,5.469900131225586,41.77000045776367,7.489999771118164,94.38999938964844,38.502532958984375,1.1708368062973022,37.009681701660156,2.993499994277954,159.67062377929688,2.125,21.296384811401367,13.015003204345703,6.77839994430542,55.925148010253906,69.94709014892578,139.5,3236.919921875,-0.046683105792765356,1114.8234367370605,38465.10745,546.9900131225586,4177.000045776367,748.9999771118164
2020-09-24,11.205698013305664,1732.75,5.592400074005127,41.939998626708984,7.269999980926514,94.3499984741211,38.32386779785156,1.1658544540405273,36.547393798828125,2.9690001010894775,153.54246520996094,2.247999906539917,21.25650405883789,13.015003204345703,6.808899879455566,56.325443267822266,70.04934692382812,139.578125,3246.590087890625,0.00515450644841553,1120.5698013305664,38200.55305,559.2400074005127,4193.999862670898,726.9999980926514
2020-09-25,11.062037467956543,1743.75,5.508399963378906,41.91999816894531,7.110000133514404,94.58000183105469,38.35960006713867,1.1673243045806885,36.182891845703125,2.9730000495910645,156.38941955566406,2.1389999389648438,21.2724552154541,13.015003204345703,6.827700138092041,56.82583236694336,71.09971618652344,139.640625,3298.4599609375,-0.012820312057181815,1106.2037467956543,38443.06125,550.8399963378906,4191.999816894531,711.0000133514404
2020-09-28,11.722885131835938,1768.75,5.561100006103516,42.43000030517578,7.349999904632568,94.26000213623047,38.788394927978516,1.1635348796844482,36.742977142333984,2.989500045776367,161.842041015625,2.1010000705718994,21.47983741760254,13.015003204345703,6.822800159454346,57.744728088378906,72.38247680664062,139.625,3351.60009765625,0.059740139716004004,1172.2885131835938,38994.21625,556.1100006103516,4243.000030517578,734.9999904632568
2020-09-29,11.176965713500977,1786.5,5.660200119018555,41.029998779296875,7.130000114440918,93.88999938964844,38.761592864990234,1.167883276939392,36.600730895996094,2.9835000038146973,170.23812866210938,2.561000108718872,21.280431747436523,13.015003204345703,6.810800075531006,57.31712341308594,71.74108123779297,139.78125,3335.469970703125,-0.04656869125608021,1117.6965713500977,39385.53629999999,566.0200119018555,4102.9998779296875,713.0000114440918
2020-09-30,11.138655662536621,1778.5,5.630499839782715,40.95000076293945,7.119999885559082,93.88999938964844,39.38692855834961,1.1742050647735596,37.33861541748047,3.0285000801086426,169.12831115722656,2.5269999504089355,21.360193252563477,13.015003204345703,6.815400123596191,57.899391174316406,71.55519104003906,139.53125,3363.0,-0.0034275895575200943,1113.865566253662,39209.1667,563.0499839782715,4095.0000762939453,711.9999885559082
2020-10-01,10.908796310424805,1743.0,5.608399868011475,40.93000030517578,6.940000057220459,93.70999908447266,39.753196716308594,1.1726078987121582,37.79201126098633,2.8635001182556152,168.01849365234375,2.5269999504089355,21.376148223876953,13.015003204345703,6.789700031280518,57.0805778503418,71.34137725830078,139.546875,3380.800048828125,-0.020636184390268708,1090.8796310424805,38426.5266,560.8399868011475,4093.000030517578,694.0000057220459
2020-10-02,11.320629119873047,1781.0,5.642000198364258,39.27000045776367,7.130000114440918,93.83999633789062,39.2975959777832,1.1744946241378784,37.36528396606445,2.9784998893737793,170.40703582763672,2.437999963760376,21.376148223876953,13.015003204345703,6.789400100708008,57.59006118774414,72.14079284667969,139.4375,3348.419921875,0.037752360363964454,1132.0629119873047,39264.282199999994,564.2000198364258,3927.000045776367,713.0000114440918
2020-10-05,11.425982475280762,1783.5,5.681600093841553,41.290000915527344,7.150000095367432,93.51000213623047,39.82466506958008,1.1720443964004517,37.50752639770508,2.9649999141693115,172.7955780029297,2.615000009536743,21.766977310180664,13.015003204345703,6.78980016708374,58.69091796875,73.30270385742188,138.921875,3408.60009765625,0.009306316309114937,1142.5982475280762,39319.3977,568.1600093841553,4129.000091552734,715.0000095367432
2020-10-06,11.176965713500977,1779.0,5.573400020599365,42.650001525878906,6.880000114440918,93.83000183105469,39.896121978759766,1.1792453527450562,37.75645446777344,2.9655001163482666,170.72067260742188,2.5199999809265137,21.38412094116211,13.015003204345703,6.78980016708374,57.9539794921875,72.41036987304688,139.046875,3360.969970703125,-0.021793903703118178,1117.6965713500977,39220.18979999999,557.3400020599365,4265.000152587891,688.0000114440918
2020-10-07,11.722885131835938,1800.5,5.593800067901611,41.9900016784668,7.210000038146973,93.62999725341797,40.33385467529297,1.1737639904022217,38.1565055847168,3.0344998836517334,166.81216430664062,2.6059999465942383,21.838764190673828,13.015003204345703,6.78980016708374,59.446041107177734,74.00914764404297,138.71875,3419.43994140625,0.04884325785087884,1172.2885131835938,39694.183099999995,559.3800067901611,4199.00016784668,721.0000038146973
2020-10-08,12.192183494567871,1826.5,5.611299991607666,43.34000015258789,7.590000152587891,93.61000061035156,40.66438674926758,1.176747441291809,38.343204498291016,3.0420000553131104,168.16323852539062,2.627000093460083,22.094003677368164,13.015003204345703,6.789700031280518,60.046512603759766,74.74346923828125,138.921875,3446.830078125,0.040032667509251274,1219.218349456787,40267.3843,561.1299991607666,4334.000015258789,759.0000152587891
2020-10-09,11.991056442260742,1870.5,5.598599910736084,42.849998474121094,7.96999979019165,93.05999755859375,40.941322326660156,1.1767003536224365,38.44099807739258,3.0794999599456787,164.06170654296875,2.740999937057495,22.405071258544922,13.015003204345703,6.7891998291015625,60.51050567626953,75.0223388671875,138.828125,3477.139892578125,-0.016496393151951727,1199.1056442260742,41237.41709999999,559.8599910736084,4284.999847412109,796.999979019165
2020-10-12,12.058100700378418,1875.75,5.5289998054504395,41.720001220703125,7.78000020980835,93.06999969482422,41.29865264892578,1.181683897972107,39.47224807739258,3.061000108718872,166.1365966796875,2.88100004196167,22.341262817382812,13.015003204345703,6.693699836730957,60.410438537597656,75.4499282836914,138.90625,3534.219970703125,0.005591188602981578,1205.8100700378418,41353.15965,552.899980545044,4172.0001220703125,778.000020980835
2020-10-13,12.182607650756836,1866.75,5.529699802398682,42.45000076293945,7.739999771118164,93.52999877929688,41.1289176940918,1.1816140413284302,39.418914794921875,3.0425000190734863,167.19818115234375,2.8550000190734863,22.078044891357422,13.015003204345703,6.7444000244140625,59.87364196777344,74.61332702636719,139.203125,3511.929931640625,0.010325585552168226,1218.2607650756836,41154.74385,552.9699802398682,4245.000076293945,773.9999771118164
2020-10-14,12.450776100158691,1859.75,5.56850004196167,43.31999969482422,7.980000019073486,93.37999725341797,40.851985931396484,1.1742188930511475,38.92106246948242,3.047499895095825,168.11500549316406,2.635999917984009,22.094003677368164,13.015003204345703,6.745500087738037,60.046512603759766,75.03163146972656,139.21875,3488.669921875,0.02201240137493854,1245.0776100158691,41000.42045,556.850004196167,4331.999969482422,798.0000019073486
2020-10-15,11.78034782409668,1861.5,5.5904998779296875,43.15999984741211,7.829999923706055,93.86000061035156,40.55718994140625,1.1743981838226318,38.627685546875,3.0829999446868896,167.58419799804688,2.7750000953674316,22.078044891357422,13.015003204345703,6.713600158691406,59.87364196777344,75.30120086669922,139.125,3483.340087890625,-0.05384630409131419,1178.034782409668,41039.001299999996,559.0499877929688,4315.999984741211,782.9999923706055
2020-10-16,12.086832046508789,1871.75,5.611199855804443,42.93000030517578,7.659999847412109,93.68000030517578,40.70012664794922,1.1707134246826172,39.21443557739258,3.065000057220459,173.51939392089844,2.7730000019073486,22.078044891357422,13.015003204345703,6.723899841308594,60.292144775390625,75.84961700439453,139.0625,3483.81005859375,0.02601656818529552,1208.683204650879,41264.97485,561.1199855804443,4293.000030517578,765.9999847412109
2020-10-19,12.096409797668457,1858.0,5.644800186157227,42.619998931884766,7.5,93.43000030517578,40.58399200439453,1.1715501546859741,39.1966552734375,3.0810000896453857,176.31808471679688,2.7950000762939453,21.98233413696289,13.015003204345703,6.696599960327148,59.59161376953125,74.91078186035156,138.921875,3426.919921875,0.0007924120334272811,1209.6409797668457,40961.83959999999,564.4800186157227,4261.999893188477,750.0
2020-10-20,12.259225845336914,1841.0,5.605599880218506,43.15999984741211,7.730000019073486,93.06999969482422,41.03065872192383,1.176885962486267,39.365570068359375,3.1435000896453857,174.4844512939453,2.9130001068115234,22.23756980895996,13.015003204345703,6.680699825286865,59.728084564208984,75.30120086669922,138.703125,3443.1201171875,0.01345986539740407,1225.9225845336914,40587.0542,560.5599880218506,4315.999984741211,773.0000019073486
2020-10-21,12.757256507873535,1851.5,5.6041998863220215,41.72999954223633,7.610000133514404,92.61000061035156,41.14678955078125,1.1829839944839478,39.72117233276367,3.194499969482422,179.4545440673828,3.0230000019073486,22.429000854492188,13.015003204345703,6.67519998550415,59.500633239746094,74.53897094726562,138.578125,3435.56005859375,0.04062496839684693,1275.7256507873535,40818.5393,560.4199886322021,4172.999954223633,761.0000133514404
2020-10-22,13.082893371582031,1845.25,5.607800006866455,42.459999084472656,7.539999961853027,92.94999694824219,41.13785171508789,1.1853959560394287,40.0234489440918,3.1500000953674316,178.0069580078125,3.006999969482422,22.55661964416504,13.015003204345703,6.650000095367432,59.82815933227539,75.15245056152344,138.328125,3453.489990234375,0.02552561857696589,1308.2893371582031,40680.75055,560.7800006866455,4245.999908447266,753.9999961853027
2020-10-23,12.900919914245605,1845.5,5.591300010681152,41.77000045776367,7.599999904632568,92.7699966430664,41.37905502319336,1.1815024614334106,40.12123107910156,3.125499963760376,175.88380432128906,2.9709999561309814,22.596498489379883,13.015003204345703,6.683499813079834,60.046512603759766,75.4499282836914,138.359375,3465.389892578125,-0.013909267022820693,1290.0919914245605,40686.26209999999,559.1300010681152,4177.000045776367,759.9999904632568
2020-10-26,12.450776100158691,1831.25,5.616199970245361,40.459999084472656,7.210000038146973,93.05000305175781,40.843055725097656,1.1848480701446533,39.73895263671875,3.0885000228881836,166.37786865234375,3.0239999294281006,22.133878707885742,13.015003204345703,6.685699939727783,58.545345306396484,73.56297302246094,138.640625,3400.969970703125,-0.03489238109213055,1245.0776100158691,40372.103749999995,561.6199970245361,4045.9999084472656,721.0000038146973
2020-10-27,12.479511260986328,1825.0,5.622700214385986,41.20000076293945,7.190000057220459,92.94000244140625,41.021724700927734,1.1809443235397339,39.818965911865234,3.0899999141693115,168.3562774658203,3.0190000534057617,21.95840835571289,13.015003204345703,6.711299896240234,57.990379333496094,71.95487213134766,138.84375,3390.679931640625,0.002307901177925009,1247.9511260986328,40234.314999999995,562.2700214385986,4120.000076293945,719.0000057220459
2020-10-28,11.837818145751953,1811.5,5.7052001953125,39.119998931884766,6.739999771118164,93.41000366210938,39.994388580322266,1.1784114837646484,39.01884841918945,3.056999921798706,164.49598693847656,2.996000051498413,20.961383819580078,13.015003204345703,6.704400062561035,56.35274124145508,69.5938949584961,138.796875,3271.030029296875,-0.051419731255057055,1183.7818145751953,39936.69129999999,570.52001953125,3911.9998931884766,673.9999771118164
2020-10-29,12.21134090423584,1801.25,5.744900226593018,37.650001525878906,7.010000228881836,93.95999908447266,40.396392822265625,1.1748672723770142,39.6056022644043,3.052000045776367,162.03504943847656,3.3010001182556152,21.25650405883789,13.015003204345703,6.72790002822876,57.517269134521484,70.6070785522461,138.40625,3310.110107421875,0.03155334487191186,1221.134090423584,39710.717749999996,574.4900226593018,3765.0001525878906,701.0000228881836
2020-10-30,12.374156951904297,1830.25,5.7778000831604,37.459999084472656,6.579999923706055,94.04000091552734,39.940792083740234,1.1678695678710938,39.205543518066406,3.0434999465942383,164.68899536132812,3.3540000915527344,21.26447868347168,13.015003204345703,6.714000225067139,57.48088455200195,70.52342224121094,138.21875,3269.9599609375,0.013333183386271763,1237.4156951904297,40350.05755,577.78000831604,3745.9999084472656,657.9999923706055
2020-11-02,13.035004615783691,1873.25,5.741399765014648,38.970001220703125,6.699999809265137,94.05000305175781,40.449981689453125,1.1642121076583862,39.98788070678711,3.073499917984009,164.78550720214844,3.24399995803833,21.47983741760254,13.015003204345703,6.6890997886657715,59.391456604003906,72.42893981933594,138.296875,3310.239990234375,0.05340546967748727,1303.5004615783691,41298.04415,574.1399765014648,3897.0001220703125,669.9999809265137
2020-11-03,13.245711326599121,1901.75,5.741099834442139,39.709999084472656,7.239999771118164,93.55000305175781,40.628662109375,1.1642799377441406,40.076778411865234,3.0869998931884766,173.47113037109375,3.059000015258789,22.125905990600586,13.015003204345703,6.689700126647949,60.319454193115234,74.56684875488281,138.09375,3369.159912109375,0.01616468248582681,1324.571132659912,41926.36085,574.1099834442139,3970.9999084472656,723.9999771118164
2020-11-04,12.6327486038208,1908.75,5.754899978637695,41.22999954223633,6.760000228881836,93.41000366210938,41.9061164855957,1.176221489906311,41.74812316894531,3.1010000705718994,170.33465576171875,3.0460000038146973,21.83078956604004,13.015003204345703,6.676599979400635,59.291378021240234,73.79534149169922,138.984375,3443.43994140625,-0.04627631598368076,1263.27486038208,42080.68424999999,575.4899978637695,4122.999954223633,676.0000228881836
2020-11-05,13.456416130065918,1895.5,5.663000106811523,40.93000030517578,7.090000152587891,92.52999877929688,42.620784759521484,1.17326819896698,42.406002044677734,3.1045000553131104,180.80564880371094,2.941999912261963,22.389122009277344,13.015003204345703,6.6519999504089355,61.711448669433594,75.53357696533203,138.875,3510.449951171875,0.06520097502739808,1345.6416130065918,41788.5721,566.3000106811523,4093.000030517578,709.0000152587891
2020-11-06,13.829938888549805,1905.25,5.523399829864502,39.45000076293945,7.260000228881836,92.2300033569336,42.817317962646484,1.1817537546157837,42.43267059326172,3.1489999294281006,181.57769775390625,2.888000011444092,22.86768913269043,13.015003204345703,6.605199813842773,61.866092681884766,75.60791778564453,138.546875,3509.43994140625,0.027757967268069006,1382.9938888549805,42003.522549999994,552.3399829864502,3945.0000762939453,726.0000228881836
2020-11-09,15.065441131591797,1900.25,5.36269998550415,42.400001525878906,7.760000228881836,92.7300033569336,43.112117767333984,1.1893010139465332,42.87718200683594,3.1514999866485596,187.89889526367188,2.8589999675750732,23.657333374023438,13.015003204345703,6.610400199890137,63.25809860229492,78.18273162841797,137.578125,3550.5,0.0893353364030336,1506.5441131591797,41893.29155,536.269998550415,4240.000152587891,776.0000228881836
2020-11-10,15.314455032348633,1905.5,5.384699821472168,43.61000061035156,7.989999771118164,92.75,42.620784759521484,1.182732105255127,41.8903694152832,3.1505000591278076,185.63101196289062,2.9489998817443848,23.840782165527344,13.015003204345703,6.6280999183654785,64.0041275024414,79.55842590332031,137.4375,3545.530029296875,0.016528815756656545,1531.4455032348633,42009.0341,538.4699821472168,4361.000061035156,798.9999771118164
2020-11-11,15.218683242797852,1909.75,5.413899898529053,43.79999923706055,7.960000038146973,93.04000091552734,42.8977165222168,1.1818794012069702,42.31709289550781,3.128999948501587,196.9223175048828,3.0309998989105225,23.8487606048584,13.015003204345703,6.614799976348877,63.04884338378906,78.88917541503906,137.609375,3572.659912109375,-0.006253685772590889,1521.8683242797852,42102.730449999995,541.3899898529053,4379.999923706055,796.0000038146973
2020-11-12,14.960086822509766,1916.5,5.389999866485596,43.529998779296875,7.820000171661377,92.95999908447266,42.576114654541016,1.1780297756195068,41.87259292602539,3.1429998874664307,201.31336975097656,2.9760000705718994,23.370189666748047,13.015003204345703,6.630799770355225,61.72053146362305,77.98754119873047,138.15625,3537.010009765625,-0.016992036443787994,1496.0086822509766,42251.542299999994,538.9999866485596,4352.9998779296875,782.0000171661377
2020-11-13,15.869948387145996,1922.5,5.456699848175049,42.779998779296875,8.880000114440918,92.76000213623047,43.174652099609375,1.1803393363952637,42.2015266418457,3.17549991607666,203.19525146484375,2.994999885559082,23.840782165527344,13.015003204345703,6.610599994659424,62.784996032714844,79.71647644042969,138.109375,3585.14990234375,0.060819270331185615,1586.9948387145996,42383.8195,545.6699848175049,4277.9998779296875,888.0000114440918
2020-11-14,16.391926288604736,1934.125,5.456849813461304,43.29999923706055,9.03499984741211,92.66500091552734,43.442649841308594,1.1824323534965515,42.29487419128418,3.197749972343445,201.98892211914062,2.8459999561309814,24.103995323181152,13.015003204345703,6.608000040054321,63.40365982055664,80.68782043457031,138.0703125,3606.0299072265625,0.0,1639.1926288604736,42640.106575,545.6849813461304,4329.999923706055,903.4999847412109
2020-11-16,16.913904190063477,1945.75,5.456999778747559,43.81999969482422,9.1899995803833,92.56999969482422,43.71064758300781,1.1845253705978394,42.388221740722656,3.2200000286102295,204.03968811035156,2.697000026702881,24.36720848083496,13.015003204345703,6.605400085449219,64.02232360839844,81.65916442871094,138.03125,3626.909912109375,0.06578192804729222,1691.3904190063477,42896.39365,545.6999778747559,4381.999969482422,918.9999580383301
2020-11-17,17.498126983642578,1967.5,5.414899826049805,43.75,9.329999923706055,92.41999816894531,43.66597366333008,1.1859441995620728,42.10373306274414,3.196500062942505,206.0904541015625,2.691999912261963,24.534709930419922,13.015003204345703,6.583799839019775,63.785770416259766,81.44538879394531,138.296875,3609.530029296875,0.03454097806243461,1749.8126983642578,43375.8985,541.4899826049805,4375.0,932.9999923706055
2020-11-18,17.55559730529785,1984.25,5.327199935913086,44.34000015258789,9.3100004196167,92.31999969482422,43.51411819458008,1.186366319656372,41.91703796386719,3.197999954223633,211.68785095214844,2.7119998931884766,24.30339813232422,13.015003204345703,6.555099964141846,63.25809860229492,81.08287048339844,138.1875,3567.7900390625,0.0032843699047901964,1755.5597305297852,43745.17235,532.7199935913086,4434.000015258789,931.0000419616699
2020-11-19,18.1302490234375,1971.0,5.361700057983398,44.20000076293945,9.739999771118164,92.29000091552734,43.585575103759766,1.1847639083862305,41.8903694152832,3.2035000324249268,206.37997436523438,2.5920000076293945,24.415069580078125,13.015003204345703,6.559500217437744,63.521915435791016,81.28736114501953,138.359375,3581.8701171875,0.03273324787224596,1813.02490234375,43453.0602,536.1700057983398,4420.000076293945,973.9999771118164
2020-11-20,18.02489471435547,1971.75,5.304500102996826,44.959999084472656,9.649999618530273,92.38999938964844,43.826778411865234,1.1866477727890015,42.17485427856445,3.2934999465942383,208.02059936523438,2.6500000953674316,24.60649871826172,13.015003204345703,6.582399845123291,63.46734619140625,80.55304718017578,138.5,3557.5400390625,-0.005810968671518868,1802.4894714355469,43469.59485,530.4500102996826,4495.999908447266,964.9999618530273
2020-11-23,18.973066329956055,1947.5,5.3780999183654785,46.060001373291016,10.289999961853027,92.51000213623047,43.94291305541992,1.1866477727890015,42.005943298339844,3.259500026702881,210.43325805664062,2.7109999656677246,25.148880004882812,13.015003204345703,6.5619001388549805,63.99502182006836,81.90086364746094,138.3125,3577.590087890625,0.05260344821018226,1897.3066329956055,42934.974500000004,537.8099918365479,4606.000137329102,1028.9999961853027
